VisitYear,VisitMonth,VisitMode,AttractionTypeId,Country,Region,Continent,Rating
2017,2,Friends,13,Australia,Australia,Australia & Oceania,3
2016,12,Couples,13,Singapore,South East Asia,Asia,2
2017,2,Couples,13,Canada,Northern America,America,3
2017,2,Solo,13,Australia,Australia,Australia & Oceania,4
2016,10,Couples,13,India,South Asia,Asia,5
2017,1,Friends,13,Canada,Northern America,America,3
2017,2,Couples,13,Australia,Australia,Australia & Oceania,3
2017,2,Family,13,Australia,Australia,Australia & Oceania,1
2017,1,Friends,13,United States,Northern America,America,3
2016,11,Couples,13,India,South Asia,Asia,5
2016,12,Couples,13,Thailand,South East Asia,Asia,5
2017,1,Family,13,New Zealand,Oceania,Australia & Oceania,5
2016,11,Couples,13,Australia,Australia,Australia & Oceania,3
2016,6,Couples,13,United States,Northern America,America,5
2017,1,Family,13,Singapore,South East Asia,Asia,4
2017,1,Family,13,Mongolia,Central Asia,Asia,4
2017,1,Friends,13,United States,Northern America,America,5
2017,1,Family,13,Indonesia,South East Asia,Asia,4
2016,9,Couples,13,Canada,Northern America,America,5
2016,12,Couples,13,Bulgaria,Southern Europe,Europe,5
2017,1,Family,13,United States,Northern America,America,1
2016,12,Couples,13,Italy,Southern Europe,Europe,4
2017,1,Couples,13,Brazil,South America,America,1
2016,12,Family,13,United States,Northern America,America,3
2017,1,Family,13,Australia,Australia,Australia & Oceania,3
2017,1,Couples,13,United States,Northern America,America,1
2017,1,Family,13,France,Western Europe,Europe,5
2017,1,Solo,13,Canada,Northern America,America,1
2017,1,Couples,13,Australia,Australia,Australia & Oceania,4
2017,1,Couples,13,Italy,Southern Europe,Europe,1
2016,5,Family,13,Australia,Australia,Australia & Oceania,5
2017,1,Couples,13,Canada,Northern America,America,2
2017,1,Couples,13,Australia,Australia,Australia & Oceania,1
2017,1,Couples,13,Germany,Central Europe,Europe,1
2017,1,Couples,13,Australia,Australia,Australia & Oceania,3
2016,12,Family,13,United States,Northern America,America,1
2016,6,Couples,13,India,South Asia,Asia,2
2017,1,Friends,13,Australia,Australia,Australia & Oceania,5
2017,1,Couples,13,United Kingdom,Western Europe,Europe,3
2017,1,Family,13,South Africa,Southern Africa,Africa,5
2016,12,Solo,13,United Arab Emirates,Middle East,Asia,5
2017,1,Family,13,Australia,Australia,Australia & Oceania,1
2016,12,Couples,13,India,South Asia,Asia,4
2016,12,Family,13,Singapore,South East Asia,Asia,4
2017,1,Couples,13,Canada,Northern America,America,2
2016,12,Family,13,Australia,Australia,Australia & Oceania,4
2016,12,Family,13,Russia,Eastern Europe,Europe,2
2016,12,Couples,13,United Kingdom,Western Europe,Europe,2
2017,1,Friends,13,Australia,Australia,Australia & Oceania,1
2016,12,Couples,13,United States,Northern America,America,3
2016,12,Couples,13,Malaysia,South East Asia,Asia,4
2017,1,Family,13,Australia,Australia,Australia & Oceania,1
2016,12,Friends,13,United States,Northern America,America,2
2016,12,Couples,13,Australia,Australia,Australia & Oceania,3
2017,1,Couples,13,Australia,Australia,Australia & Oceania,2
2016,12,Friends,13,Germany,Central Europe,Europe,1
2017,1,Couples,13,United Kingdom,Western Europe,Europe,5
2017,1,Couples,13,United States,Northern America,America,3
2016,12,Family,13,South Africa,Southern Africa,Africa,1
2017,1,Family,13,India,South Asia,Asia,1
2017,1,Friends,13,Australia,Australia,Australia & Oceania,5
2016,12,Couples,13,United Arab Emirates,Middle East,Asia,2
2017,1,Friends,13,Canada,Northern America,America,1
2016,12,Couples,13,China,East Asia,Asia,1
2017,1,Family,13,Canada,Northern America,America,5
2017,1,Family,13,Denmark,Northern Europe,Europe,2
2016,12,Couples,13,United States,Northern America,America,1
2016,12,Couples,13,India,South Asia,Asia,2
2016,11,Family,13,Australia,Australia,Australia & Oceania,2
2016,12,Family,13,South Africa,Southern Africa,Africa,1
2016,12,Family,13,Australia,Australia,Australia & Oceania,1
2016,12,Family,13,Canada,Northern America,America,2
2016,12,Family,13,United States,Northern America,America,1
2016,12,Family,13,United States,Northern America,America,3
2016,12,Couples,13,Australia,Australia,Australia & Oceania,3
2016,12,Couples,13,Australia,Australia,Australia & Oceania,1
2016,12,Couples,13,India,South Asia,Asia,3
2016,12,Family,13,United States,Northern America,America,4
2016,12,Solo,13,China,East Asia,Asia,5
2016,6,Family,13,Philippines,South East Asia,Asia,3
2016,12,Family,13,Australia,Australia,Australia & Oceania,1
2016,12,Friends,13,Philippines,South East Asia,Asia,1
2016,12,Couples,13,United States,Northern America,America,2
2016,12,Friends,13,Australia,Australia,Australia & Oceania,1
2016,12,Couples,13,United States,Northern America,America,1
2016,12,Solo,13,United States,Northern America,America,1
2016,12,Family,13,India,South Asia,Asia,1
2016,12,Couples,13,Australia,Australia,Australia & Oceania,2
2016,12,Couples,13,Singapore,South East Asia,Asia,5
2016,12,Couples,13,Uruguay,South America,America,1
2016,10,Friends,13,Indonesia,South East Asia,Asia,4
2016,11,Couples,13,India,South Asia,Asia,5
2016,12,Friends,13,Sweden,Northern Europe,Europe,1
2016,12,Friends,13,Indonesia,South East Asia,Asia,5
2016,12,Family,13,Malaysia,South East Asia,Asia,1
2016,12,Couples,13,Indonesia,South East Asia,Asia,5
2016,12,Couples,13,Ukraine,Eastern Europe,Europe,4
2016,12,Family,13,Singapore,South East Asia,Asia,2
2016,10,Friends,13,New Zealand,Oceania,Australia & Oceania,5
2016,12,Family,13,United Arab Emirates,Middle East,Asia,1
2016,11,Couples,13,Chile,South America,America,4
2016,12,Friends,13,Singapore,South East Asia,Asia,2
2016,12,Friends,13,United States,Northern America,America,4
2016,4,Friends,13,New Zealand,Oceania,Australia & Oceania,2
2016,12,Family,13,Singapore,South East Asia,Asia,4
2016,12,Family,13,Australia,Australia,Australia & Oceania,1
2016,12,Friends,13,Malaysia,South East Asia,Asia,3
2016,12,Family,13,Australia,Australia,Australia & Oceania,1
2016,12,Friends,13,Bangladesh,South Asia,Asia,4
2016,12,Friends,13,Australia,Australia,Australia & Oceania,3
2016,12,Friends,13,Indonesia,South East Asia,Asia,5
2016,12,Family,13,United Arab Emirates,Middle East,Asia,5
2016,1,Couples,13,United States,Northern America,America,5
2016,12,Friends,13,Canada,Northern America,America,2
2016,12,Couples,13,United Kingdom,Western Europe,Europe,4
2016,12,Family,13,United States,Northern America,America,4
2016,11,Couples,13,United States,Northern America,America,3
2016,12,Solo,13,United Kingdom,Western Europe,Europe,4
2016,12,Couples,13,New Zealand,Oceania,Australia & Oceania,2
2016,11,Friends,13,Indonesia,South East Asia,Asia,5
2016,12,Family,13,United States,Northern America,America,5
2016,12,Couples,13,Vietnam,South East Asia,Asia,3
2016,8,Couples,13,Singapore,South East Asia,Asia,4
2016,12,Family,13,Australia,Australia,Australia & Oceania,3
2016,12,Solo,13,India,South Asia,Asia,5
2016,9,Couples,13,India,South Asia,Asia,4
2016,11,Friends,13,Australia,Australia,Australia & Oceania,5
2016,12,Family,13,Australia,Australia,Australia & Oceania,5
2016,11,Couples,13,Australia,Australia,Australia & Oceania,5
2016,11,Friends,13,Switzerland,Central Europe,Europe,4
2016,10,Couples,13,South Africa,Southern Africa,Africa,5
2016,11,Couples,13,India,South Asia,Asia,4
2016,11,Family,13,United Kingdom,Western Europe,Europe,5
2016,12,Couples,13,Singapore,South East Asia,Asia,2
2016,12,Solo,13,Cambodia,South East Asia,Asia,1
2016,12,Couples,13,Australia,Australia,Australia & Oceania,5
2016,11,Couples,13,Canada,Northern America,America,3
2016,11,Couples,13,United Kingdom,Western Europe,Europe,2
2016,11,Friends,13,Indonesia,South East Asia,Asia,5
2016,11,Family,13,United States,Northern America,America,5
2016,11,Family,13,India,South Asia,Asia,4
2016,11,Couples,13,United States,Northern America,America,4
2016,11,Couples,13,United States,Northern America,America,3
2016,11,Couples,13,United States,Northern America,America,3
2016,11,Solo,13,Singapore,South East Asia,Asia,4
2016,11,Couples,13,United States,Northern America,America,3
2016,11,Couples,13,India,South Asia,Asia,5
2016,11,Friends,13,Canada,Northern America,America,5
2016,11,Friends,13,Australia,Australia,Australia & Oceania,4
2016,11,Friends,13,New Zealand,Oceania,Australia & Oceania,4
2016,11,Solo,13,Australia,Australia,Australia & Oceania,4
2016,11,Couples,13,Canada,Northern America,America,3
2016,11,Couples,13,United States,Northern America,America,4
2016,11,Couples,13,Canada,Northern America,America,3
2016,11,Couples,13,Canada,Northern America,America,5
2016,11,Couples,13,United Kingdom,Western Europe,Europe,4
2016,6,Couples,13,China,East Asia,Asia,4
2016,9,Couples,13,China,East Asia,Asia,2
2016,11,Couples,13,Malaysia,South East Asia,Asia,5
2016,10,Couples,13,United Kingdom,Western Europe,Europe,3
2016,10,Couples,13,United States,Northern America,America,3
2016,11,Couples,13,Australia,Australia,Australia & Oceania,4
2016,11,Couples,13,Germany,Central Europe,Europe,5
2016,11,Couples,13,United Kingdom,Western Europe,Europe,4
2016,11,Friends,13,Singapore,South East Asia,Asia,4
2016,11,Friends,13,United Kingdom,Western Europe,Europe,4
2016,11,Couples,13,United Kingdom,Western Europe,Europe,5
2016,5,Family,13,Australia,Australia,Australia & Oceania,5
2016,11,Couples,13,United States,Northern America,America,4
2016,10,Family,13,Australia,Australia,Australia & Oceania,5
2016,7,Couples,13,United States,Northern America,America,4
2016,10,Couples,13,United Kingdom,Western Europe,Europe,2
2016,11,Couples,13,Australia,Australia,Australia & Oceania,4
2016,11,Couples,13,Australia,Australia,Australia & Oceania,3
2016,10,Couples,13,Canada,Northern America,America,4
2016,10,Family,13,Ghana,West Africa,Africa,4
2016,10,Family,13,Indonesia,South East Asia,Asia,5
2016,10,Couples,13,New Zealand,Oceania,Australia & Oceania,4
2016,11,Solo,13,Sweden,Northern Europe,Europe,4
2016,10,Solo,13,Netherlands,Western Europe,Europe,5
2016,10,Couples,13,Australia,Australia,Australia & Oceania,5
2016,10,Couples,13,United States,Northern America,America,4
2016,5,Solo,13,Canada,Northern America,America,5
2016,10,Couples,13,United Kingdom,Western Europe,Europe,3
2016,10,Couples,13,Australia,Australia,Australia & Oceania,4
2016,10,Friends,13,Indonesia,South East Asia,Asia,5
2016,10,Family,13,India,South Asia,Asia,5
2016,10,Friends,13,New Zealand,Oceania,Australia & Oceania,5
2016,10,Family,13,Netherlands,Western Europe,Europe,5
2016,9,Friends,13,United States,Northern America,America,2
2016,10,Couples,13,United States,Northern America,America,5
2016,8,Family,13,Canada,Northern America,America,5
2016,10,Couples,13,United States,Northern America,America,3
2016,10,Couples,13,United Kingdom,Western Europe,Europe,4
2016,10,Couples,13,Thailand,South East Asia,Asia,4
2016,10,Family,13,India,South Asia,Asia,5
2016,10,Family,13,Australia,Australia,Australia & Oceania,4
2016,10,Couples,13,Canada,Northern America,America,4
2016,9,Friends,13,Canada,Northern America,America,4
2016,10,Couples,13,Australia,Australia,Australia & Oceania,5
2016,8,Friends,13,Canada,Northern America,America,5
2016,10,Couples,13,United States,Northern America,America,5
2016,9,Family,13,New Zealand,Oceania,Australia & Oceania,4
2016,10,Couples,13,Australia,Australia,Australia & Oceania,4
2016,10,Friends,13,United States,Northern America,America,5
2016,10,Couples,13,Sweden,Northern Europe,Europe,1
2016,10,Family,13,India,South Asia,Asia,5
2016,10,Couples,13,Indonesia,South East Asia,Asia,5
2016,10,Family,13,Australia,Australia,Australia & Oceania,4
2016,9,Family,13,South Africa,Southern Africa,Africa,5
2016,10,Couples,13,United Kingdom,Western Europe,Europe,4
2015,11,Friends,13,United Arab Emirates,Middle East,Asia,5
2016,10,Couples,13,United States,Northern America,America,5
2016,6,Couples,13,Australia,Australia,Australia & Oceania,3
2016,10,Couples,13,United States,Northern America,America,4
2016,10,Family,13,Thailand,South East Asia,Asia,4
2016,9,Couples,13,Australia,Australia,Australia & Oceania,5
2016,5,Couples,13,United States,Northern America,America,3
2016,10,Couples,13,Singapore,South East Asia,Asia,5
2016,10,Couples,13,Indonesia,South East Asia,Asia,3
2015,11,Friends,13,Australia,Australia,Australia & Oceania,3
2016,10,Couples,13,Canada,Northern America,America,4
2016,10,Couples,13,Canada,Northern America,America,2
2016,10,Family,13,South Africa,Southern Africa,Africa,3
2016,10,Friends,13,Canada,Northern America,America,4
2016,10,Friends,13,Indonesia,South East Asia,Asia,5
2015,11,Family,13,United States,Northern America,America,4
2016,10,Couples,13,Ireland,Western Europe,Europe,4
2016,10,Friends,13,United States,Northern America,America,5
2016,10,Friends,13,United States,Northern America,America,5
2016,10,Friends,13,United States,Northern America,America,4
2016,10,Friends,13,South Africa,Southern Africa,Africa,5
2016,9,Friends,13,Australia,Australia,Australia & Oceania,4
2016,9,Solo,13,United States,Northern America,America,5
2016,10,Family,13,New Zealand,Oceania,Australia & Oceania,5
2016,9,Couples,13,Australia,Australia,Australia & Oceania,5
2016,9,Family,13,Singapore,South East Asia,Asia,4
2016,9,Couples,13,Canada,Northern America,America,2
2016,10,Solo,13,Canada,Northern America,America,3
2016,9,Family,13,Australia,Australia,Australia & Oceania,5
2016,10,Friends,13,India,South Asia,Asia,4
2016,10,Friends,13,United Kingdom,Western Europe,Europe,5
2016,10,Couples,13,United States,Northern America,America,3
2016,10,Couples,13,United States,Northern America,America,2
2016,9,Couples,13,Canada,Northern America,America,3
2016,9,Friends,13,Canada,Northern America,America,5
2016,9,Friends,13,United States,Northern America,America,3
2015,11,Friends,13,Canada,Northern America,America,5
2016,2,Friends,13,Canada,Northern America,America,4
2016,10,Couples,13,Australia,Australia,Australia & Oceania,4
2016,7,Family,13,United States,Northern America,America,3
2016,9,Family,13,Canada,Northern America,America,2
2016,9,Couples,13,Canada,Northern America,America,4
2016,9,Couples,13,United Kingdom,Western Europe,Europe,5
2016,9,Family,13,Canada,Northern America,America,4
2016,9,Friends,13,Australia,Australia,Australia & Oceania,5
2016,9,Couples,13,Singapore,South East Asia,Asia,2
2016,9,Couples,13,United Kingdom,Western Europe,Europe,4
2016,8,Couples,13,New Zealand,Oceania,Australia & Oceania,5
2016,9,Couples,13,United Kingdom,Western Europe,Europe,5
2016,9,Family,13,United States,Northern America,America,4
2016,9,Couples,13,India,South Asia,Asia,5
2016,9,Business,13,India,South Asia,Asia,4
2016,9,Family,13,Singapore,South East Asia,Asia,5
2016,9,Couples,13,Australia,Australia,Australia & Oceania,3
2016,9,Couples,13,United States,Northern America,America,3
2016,9,Couples,13,Canada,Northern America,America,2
2016,9,Couples,13,Canada,Northern America,America,5
2016,9,Couples,13,Australia,Australia,Australia & Oceania,5
2016,9,Solo,13,Australia,Australia,Australia & Oceania,3
2016,9,Friends,13,Egypt,North Africa,Africa,3
2016,9,Couples,13,United Kingdom,Western Europe,Europe,5
2016,9,Friends,13,New Zealand,Oceania,Australia & Oceania,4
2016,8,Friends,13,Egypt,North Africa,Africa,4
2016,9,Couples,13,New Zealand,Oceania,Australia & Oceania,2
2016,9,Couples,13,Canada,Northern America,America,3
2016,9,Couples,13,Australia,Australia,Australia & Oceania,5
2016,9,Couples,13,Canada,Northern America,America,5
2016,9,Couples,13,Australia,Australia,Australia & Oceania,3
2016,9,Friends,13,Costa Rica,Central America,America,3
2016,9,Couples,13,Australia,Australia,Australia & Oceania,5
2016,9,Couples,13,Oman,Middle East,Asia,5
2016,9,Couples,13,Malaysia,South East Asia,Asia,5
2016,7,Friends,13,Germany,Central Europe,Europe,5
2016,9,Couples,13,New Zealand,Oceania,Australia & Oceania,4
2016,9,Couples,13,United Kingdom,Western Europe,Europe,5
2016,9,Couples,13,Germany,Central Europe,Europe,4
2016,9,Family,13,Sweden,Northern Europe,Europe,2
2016,9,Couples,13,Netherlands,Western Europe,Europe,4
2016,9,Couples,13,Finland,Northern Europe,Europe,5
2016,9,Couples,13,Thailand,South East Asia,Asia,4
2016,9,Friends,13,Canada,Northern America,America,3
2016,9,Couples,13,Indonesia,South East Asia,Asia,5
2016,9,Friends,13,Philippines,South East Asia,Asia,5
2016,9,Couples,13,United States,Northern America,America,4
2016,8,Couples,13,Canada,Northern America,America,3
2016,9,Couples,13,Singapore,South East Asia,Asia,4
2016,9,Couples,13,Australia,Australia,Australia & Oceania,2
2016,9,Couples,13,Italy,Southern Europe,Europe,5
2016,9,Family,13,India,South Asia,Asia,5
2016,9,Couples,13,Ecuador,South America,America,4
2016,9,Friends,13,Singapore,South East Asia,Asia,3
2016,9,Solo,13,South Korea,East Asia,Asia,4
2016,9,Couples,13,Australia,Australia,Australia & Oceania,5
2016,9,Couples,13,Australia,Australia,Australia & Oceania,5
2016,9,Friends,13,Australia,Australia,Australia & Oceania,3
2016,7,Couples,13,United States,Northern America,America,4
2016,9,Couples,13,Malaysia,South East Asia,Asia,3
2016,8,Solo,13,Canada,Northern America,America,2
2016,9,Friends,13,Thailand,South East Asia,Asia,5
2016,8,Family,13,United States,Northern America,America,4
2016,9,Couples,13,Australia,Australia,Australia & Oceania,4
2016,9,Family,13,Indonesia,South East Asia,Asia,5
2016,8,Family,13,Canada,Northern America,America,3
2016,9,Couples,13,India,South Asia,Asia,5
2016,7,Friends,13,United Kingdom,Western Europe,Europe,3
2016,9,Friends,13,India,South Asia,Asia,5
2016,8,Couples,13,United Kingdom,Western Europe,Europe,5
2016,9,Solo,13,United Kingdom,Western Europe,Europe,5
2016,9,Family,13,New Zealand,Oceania,Australia & Oceania,4
2016,8,Couples,13,United Kingdom,Western Europe,Europe,4
2016,9,Family,13,Australia,Australia,Australia & Oceania,3
2016,6,Couples,13,New Zealand,Oceania,Australia & Oceania,4
2016,9,Solo,13,United States,Northern America,America,4
2016,9,Friends,13,Australia,Australia,Australia & Oceania,5
2016,8,Family,13,Japan,East Asia,Asia,5
2016,8,Couples,13,Australia,Australia,Australia & Oceania,5
2016,8,Couples,13,Australia,Australia,Australia & Oceania,5
2016,9,Family,13,Australia,Australia,Australia & Oceania,5
2016,7,Couples,13,Australia,Australia,Australia & Oceania,5
2016,9,Couples,13,Netherlands,Western Europe,Europe,5
2016,9,Friends,13,United States,Northern America,America,4
2016,8,Family,13,Indonesia,South East Asia,Asia,5
2016,8,Couples,13,Qatar,Middle East,Asia,5
2016,8,Couples,13,Canada,Northern America,America,2
2016,8,Friends,13,United Kingdom,Western Europe,Europe,3
2016,8,Solo,13,India,South Asia,Asia,4
2016,7,Friends,13,United States,Northern America,America,3
2016,8,Couples,13,United States,Northern America,America,5
2016,8,Couples,13,Australia,Australia,Australia & Oceania,4
2016,8,Solo,13,Australia,Australia,Australia & Oceania,3
2016,8,Couples,13,United Kingdom,Western Europe,Europe,4
2016,8,Family,13,Canada,Northern America,America,4
2016,8,Friends,13,Italy,Southern Europe,Europe,4
2016,8,Solo,13,United States,Northern America,America,5
2016,8,Family,13,United Kingdom,Western Europe,Europe,5
2016,8,Couples,13,Australia,Australia,Australia & Oceania,3
2016,8,Couples,13,Singapore,South East Asia,Asia,3
2016,7,Family,13,United States,Northern America,America,5
2016,7,Couples,13,Indonesia,South East Asia,Asia,4
2016,8,Solo,13,Australia,Australia,Australia & Oceania,4
2016,8,Family,13,Australia,Australia,Australia & Oceania,4
2016,8,Couples,13,United States,Northern America,America,5
2016,8,Couples,13,Australia,Australia,Australia & Oceania,3
2016,8,Couples,13,New Zealand,Oceania,Australia & Oceania,4
2016,8,Family,13,United States,Northern America,America,5
2016,8,Family,13,Indonesia,South East Asia,Asia,3
2016,8,Couples,13,United States,Northern America,America,5
2016,4,Couples,13,Singapore,South East Asia,Asia,5
2016,8,Couples,13,Belgium,Western Europe,Europe,5
2016,8,Family,13,United States,Northern America,America,4
2016,8,Family,13,India,South Asia,Asia,5
2016,8,Couples,13,United States,Northern America,America,5
2016,8,Friends,13,Australia,Australia,Australia & Oceania,4
2016,4,Couples,13,United Kingdom,Western Europe,Europe,4
2016,8,Couples,13,Switzerland,Central Europe,Europe,4
2016,8,Family,13,United Kingdom,Western Europe,Europe,4
2016,8,Couples,13,United States,Northern America,America,3
2016,8,Couples,13,China,East Asia,Asia,4
2016,8,Couples,13,Spain,Southern Europe,Europe,3
2016,8,Couples,13,Australia,Australia,Australia & Oceania,3
2016,8,Couples,13,Australia,Australia,Australia & Oceania,5
2016,8,Family,13,Netherlands,Western Europe,Europe,5
2016,8,Family,13,Romania,Central Europe,Europe,4
2016,8,Couples,13,Canada,Northern America,America,2
2016,8,Family,13,Indonesia,South East Asia,Asia,4
2016,1,Couples,13,United States,Northern America,America,4
2016,8,Family,13,United States,Northern America,America,2
2016,7,Solo,13,Netherlands,Western Europe,Europe,4
2016,6,Family,13,United States,Northern America,America,5
2016,8,Friends,13,Australia,Australia,Australia & Oceania,4
2016,8,Couples,13,Canada,Northern America,America,5
2016,8,Couples,13,Australia,Australia,Australia & Oceania,3
2016,8,Family,13,Vietnam,South East Asia,Asia,5
2016,8,Family,13,United Kingdom,Western Europe,Europe,5
2016,7,Family,13,Indonesia,South East Asia,Asia,5
2016,8,Couples,13,United States,Northern America,America,5
2016,8,Friends,13,United States,Northern America,America,2
2016,8,Couples,13,Malaysia,South East Asia,Asia,3
2016,8,Couples,13,India,South Asia,Asia,4
2016,8,Couples,13,Australia,Australia,Australia & Oceania,3
2016,8,Family,13,Australia,Australia,Australia & Oceania,3
2016,8,Couples,13,New Zealand,Oceania,Australia & Oceania,4
2016,7,Friends,13,New Zealand,Oceania,Australia & Oceania,4
2016,7,Couples,13,Australia,Australia,Australia & Oceania,4
2016,8,Solo,13,Thailand,South East Asia,Asia,5
2016,7,Couples,13,Seychelles,East Africa,Africa,4
2016,7,Family,13,United States,Northern America,America,5
2016,8,Couples,13,Australia,Australia,Australia & Oceania,3
2016,7,Family,13,United States,Northern America,America,5
2016,7,Couples,13,Singapore,South East Asia,Asia,4
2015,11,Couples,13,India,South Asia,Asia,5
2016,7,Couples,13,Canada,Northern America,America,4
2016,7,Couples,13,United States,Northern America,America,4
2016,7,Friends,13,Canada,Northern America,America,5
2016,7,Family,13,India,South Asia,Asia,4
2016,7,Couples,13,Canada,Northern America,America,5
2016,7,Couples,13,United States,Northern America,America,4
2016,4,Family,13,United Kingdom,Western Europe,Europe,4
2016,7,Couples,13,India,South Asia,Asia,5
2016,7,Friends,13,Belgium,Western Europe,Europe,4
2016,7,Family,13,United Arab Emirates,Middle East,Asia,3
2015,9,Solo,13,Canada,Northern America,America,4
2016,7,Family,13,Indonesia,South East Asia,Asia,4
2015,8,Family,13,United States,Northern America,America,2
2016,6,Couples,13,Germany,Central Europe,Europe,4
2016,7,Friends,13,United States,Northern America,America,3
2016,7,Friends,13,Malaysia,South East Asia,Asia,3
2016,7,Family,13,United States,Northern America,America,2
2016,7,Friends,13,Australia,Australia,Australia & Oceania,4
2016,7,Family,13,China,East Asia,Asia,2
2016,7,Couples,13,Singapore,South East Asia,Asia,4
2016,7,Family,13,United States,Northern America,America,5
2016,7,Solo,13,Canada,Northern America,America,3
2016,7,Friends,13,Malaysia,South East Asia,Asia,4
2016,7,Couples,13,United States,Northern America,America,5
2016,7,Couples,13,Australia,Australia,Australia & Oceania,2
2016,7,Couples,13,United States,Northern America,America,4
2016,7,Couples,13,China,East Asia,Asia,4
2016,7,Couples,13,Egypt,North Africa,Africa,4
2016,7,Couples,13,Mariana Islands,Oceania,Australia & Oceania,5
2016,7,Couples,13,United States,Northern America,America,5
2016,7,Friends,13,United States,Northern America,America,4
2016,1,Friends,13,Cyprus,Middle East,Asia,3
2016,7,Family,13,Spain,Southern Europe,Europe,2
2016,7,Couples,13,Ireland,Western Europe,Europe,5
2016,7,Family,13,Bangladesh,South Asia,Asia,5
2016,6,Couples,13,United States,Northern America,America,2
2016,7,Family,13,Australia,Australia,Australia & Oceania,5
2016,7,Friends,13,Australia,Australia,Australia & Oceania,3
2016,7,Couples,13,Ireland,Western Europe,Europe,4
2016,7,Solo,13,Australia,Australia,Australia & Oceania,5
2016,7,Family,13,United States,Northern America,America,4
2016,7,Family,13,Australia,Australia,Australia & Oceania,5
2016,7,Family,13,Canada,Northern America,America,3
2016,3,Friends,13,India,South Asia,Asia,4
2016,7,Couples,13,Turkey,Middle East,Asia,4
2016,7,Friends,13,Australia,Australia,Australia & Oceania,3
2016,7,Couples,13,Canada,Northern America,America,5
2016,7,Family,13,Australia,Australia,Australia & Oceania,3
2016,7,Couples,13,Italy,Southern Europe,Europe,4
2016,7,Couples,13,Thailand,South East Asia,Asia,5
2015,9,Couples,13,United States,Northern America,America,4
2016,7,Family,13,Australia,Australia,Australia & Oceania,4
2016,3,Couples,13,Canada,Northern America,America,5
2016,6,Family,13,Australia,Australia,Australia & Oceania,2
2016,6,Family,13,United States,Northern America,America,3
2016,7,Couples,13,Malaysia,South East Asia,Asia,4
2016,6,Family,13,Australia,Australia,Australia & Oceania,4
2016,7,Couples,13,Australia,Australia,Australia & Oceania,3
2015,8,Family,13,Canada,Northern America,America,5
2016,7,Business,13,China,East Asia,Asia,4
2016,6,Friends,13,Canada,Northern America,America,5
2016,7,Family,13,New Zealand,Oceania,Australia & Oceania,2
2016,7,Solo,13,Australia,Australia,Australia & Oceania,2
2016,7,Family,13,United States,Northern America,America,5
2016,7,Couples,13,New Zealand,Oceania,Australia & Oceania,1
2016,7,Family,13,Canada,Northern America,America,3
2016,6,Family,13,Singapore,South East Asia,Asia,3
2016,7,Solo,13,Singapore,South East Asia,Asia,4
2016,7,Couples,13,South Africa,Southern Africa,Africa,5
2016,7,Family,13,Australia,Australia,Australia & Oceania,4
2016,7,Family,13,Saudi Arabia,Middle East,Asia,3
2016,6,Friends,13,Indonesia,South East Asia,Asia,3
2016,6,Couples,13,Australia,Australia,Australia & Oceania,4
2016,7,Friends,13,Singapore,South East Asia,Asia,3
2016,7,Family,13,United States,Northern America,America,4
2016,6,Solo,13,Australia,Australia,Australia & Oceania,1
2016,6,Couples,13,Australia,Australia,Australia & Oceania,3
2016,7,Couples,13,Romania,Central Europe,Europe,5
2016,6,Family,13,United States,Northern America,America,5
2015,8,Friends,13,United Kingdom,Western Europe,Europe,4
2016,6,Family,13,Indonesia,South East Asia,Asia,4
2016,6,Friends,13,Australia,Australia,Australia & Oceania,3
2016,6,Couples,13,Australia,Australia,Australia & Oceania,5
2016,6,Family,13,United Kingdom,Western Europe,Europe,3
2016,6,Family,13,United States,Northern America,America,5
2016,6,Couples,13,United Kingdom,Western Europe,Europe,5
2016,6,Couples,13,United States,Northern America,America,3
2016,6,Friends,13,Indonesia,South East Asia,Asia,3
2016,6,Family,13,United States,Northern America,America,3
2016,6,Couples,13,Australia,Australia,Australia & Oceania,3
2016,6,Couples,13,Canada,Northern America,America,5
2016,6,Family,13,Canada,Northern America,America,4
2016,6,Friends,13,Indonesia,South East Asia,Asia,3
2016,6,Family,13,Indonesia,South East Asia,Asia,4
2016,6,Couples,13,Canada,Northern America,America,3
2016,6,Family,13,India,South Asia,Asia,3
2016,5,Friends,13,United Kingdom,Western Europe,Europe,4
2016,6,Friends,13,Canada,Northern America,America,4
2016,6,Couples,13,Sweden,Northern Europe,Europe,5
2016,6,Couples,13,United Kingdom,Western Europe,Europe,4
2016,6,Friends,13,United States,Northern America,America,4
2016,6,Couples,13,Netherlands,Western Europe,Europe,3
2016,6,Friends,13,Australia,Australia,Australia & Oceania,5
2016,6,Couples,13,Seychelles,East Africa,Africa,5
2016,4,Couples,13,Sweden,Northern Europe,Europe,4
2016,6,Family,13,Australia,Australia,Australia & Oceania,4
2016,6,Couples,13,Australia,Australia,Australia & Oceania,4
2016,6,Family,13,France,Western Europe,Europe,4
2016,6,Couples,13,China,East Asia,Asia,3
2016,6,Couples,13,United Kingdom,Western Europe,Europe,4
2016,6,Family,13,United States,Northern America,America,4
2016,6,Friends,13,Australia,Australia,Australia & Oceania,5
2016,6,Couples,13,Australia,Australia,Australia & Oceania,2
2016,6,Family,13,Canada,Northern America,America,3
2016,6,Couples,13,Indonesia,South East Asia,Asia,4
2016,6,Friends,13,Australia,Australia,Australia & Oceania,5
